unit,x,y,food,frozen food,office supplies,furniture,daily necessities
A23438,128,111,36000,12600,37600,3.3,2
A23439,129,111,0,0,0,0,0
A23440,130,111,0,0,0,0,0
A23441,131,111,0,0,0,0,0
A23442,132,111,36000,12600,37600,3.3,2
A23443,133,111,0,0,0,0,0
A23444,134,111,0,0,0,0,0
A23445,135,111,36000,12600,37600,3.3,2
A23446,136,111,36000,12600,37600,3.3,2
A23447,137,111,36000,12600,37600,3.3,2
A23448,138,111,36000,12600,37600,3.3,2
A23449,139,111,0,0,0,0,0
A23450,140,111,0,0,0,0,0
A23451,141,111,0,0,0,0,0
A23452,142,111,0,0,0,0,0
A23453,143,111,0,0,0,0,0
A23454,144,111,0,0,0,0,0
A23455,145,111,0,0,0,0,0
A23456,146,111,0,0,0,0,0
A23457,147,111,0,0,0,0,0
A23458,148,111,0,0,0,0,0
A23459,149,111,0,0,0,0,0
A23460,150,111,0,0,0,0,0
A23461,151,111,0,0,0,0,0
A23462,152,111,0,0,0,0,0
A23463,153,111,0,0,0,0,0
A23464,154,111,0,0,0,0,0
A23465,155,111,0,0,0,0,0
A23466,156,111,0,0,0,0,0
A23467,157,111,0,0,0,0,0
A23468,158,111,0,0,0,0,0
A23469,159,111,0,0,0,0,0
A23470,160,111,0,0,0,0,0
A23471,161,111,0,0,0,0,0
A23472,162,111,0,0,0,0,0
A23473,163,111,0,0,0,0,0
A23474,164,111,0,0,0,0,0
A23475,165,111,0,0,0,0,0
A23476,166,111,0,0,0,0,0
A23477,167,111,0,0,0,0,0
A23478,168,111,0,0,0,0,0
A23479,169,111,0,0,0,0,0
A23480,170,111,0,0,0,0,0
A23481,171,111,0,0,0,0,0
A23482,172,111,0,0,0,0,0
A23483,173,111,0,0,0,0,0
A23484,174,111,0,0,0,0,0
A23485,175,111,0,0,0,0,0
A23486,176,111,0,0,0,0,0
A23487,177,111,0,0,0,0,0
A23488,178,111,0,0,0,0,0
A23489,179,111,0,0,0,0,0
A23490,180,111,0,0,0,0,0
A23491,181,111,0,0,0,0,0
A23492,182,111,0,0,0,0,0
A23493,183,111,0,0,0,0,0
A23494,184,111,0,0,0,0,0
A23495,185,111,0,0,0,0,0
A23496,186,111,0,0,0,0,0
A23497,187,111,0,0,0,0,0
A23498,188,111,0,0,0,0,0
A23499,189,111,0,0,0,0,0
A23500,190,111,0,0,0,0,0
A23501,191,111,0,0,0,0,0
A23502,192,111,0,0,0,0,0
A23503,193,111,0,0,0,0,0
A23504,194,111,0,0,0,0,0
A23505,195,111,0,0,0,0,0
A23506,196,111,0,0,0,0,0
A23507,197,111,0,0,0,0,0
A23508,198,111,0,0,0,0,0
A23509,199,111,0,0,0,0,0
A23510,200,111,0,0,0,0,0
A23511,201,111,0,0,0,0,0
A23512,202,111,0,0,0,0,0
A23513,203,111,0,0,0,0,0
A23514,204,111,0,0,0,0,0
A23515,205,111,0,0,0,0,0
A23516,206,111,0,0,0,0,0
A23517,207,111,0,0,0,0,0
A23518,208,111,0,0,0,0,0
A23519,209,111,0,0,0,0,0
A23520,210,111,0,0,0,0,0
A23521,1,112,0,0,0,0,0
A23522,2,112,0,0,0,0,0
A23523,3,112,0,0,0,0,0
A23524,4,112,0,0,0,0,0
A23525,5,112,0,0,0,0,0
A23526,6,112,0,0,0,0,0
A23527,7,112,0,0,0,0,0
A23528,8,112,0,0,0,0,0
A23529,9,112,0,0,0,0,0
A23530,10,112,0,0,0,0,0
A23531,11,112,0,0,0,0,0
A23532,12,112,0,0,0,0,0
A23533,13,112,0,0,0,0,0
A23534,14,112,0,0,0,0,0
A23535,15,112,0,0,0,0,0
A23536,16,112,0,0,0,0,0
A23537,17,112,0,0,0,0,0
A23538,18,112,0,0,0,0,0
A23539,19,112,0,0,0,0,0
A23540,20,112,0,0,0,0,0
A23541,21,112,0,0,0,0,0
A23542,22,112,0,0,0,0,0
A23543,23,112,0,0,0,0,0
A23544,24,112,0,0,0,0,0
A23545,25,112,0,0,0,0,0
A23546,26,112,0,0,0,0,0
A23547,27,112,0,0,0,0,0
A23548,28,112,0,0,0,0,0
A23549,29,112,0,0,0,0,0
A23550,30,112,0,0,0,0,0
A23551,31,112,0,0,0,0,0
A23552,32,112,0,0,0,0,0
A23553,33,112,0,0,0,0,0
A23554,34,112,0,0,0,0,0
A23555,35,112,0,0,0,0,0
A23556,36,112,0,0,0,0,0
A23557,37,112,0,0,0,0,0
A23558,38,112,0,0,0,0,0
A23559,39,112,0,0,0,0,0
A23560,40,112,0,0,0,0,0
A23561,41,112,0,0,0,0,0
A23562,42,112,0,0,0,0,0
A23563,43,112,0,0,0,0,0
A23564,44,112,0,0,0,0,0
A23565,45,112,0,0,0,0,0
A23566,46,112,0,0,0,0,0
A23567,47,112,0,0,0,0,0
A23568,48,112,0,0,0,0,0
A23569,49,112,0,0,0,0,0
A23570,50,112,0,0,0,0,0
A23571,51,112,0,0,0,0,0
A23572,52,112,0,0,0,0,0
A23573,53,112,0,0,0,0,0
A23574,54,112,0,0,0,0,0
A23575,55,112,0,0,0,0,0
A23576,56,112,0,0,0,0,0
A23577,57,112,0,0,0,0,0
A23578,58,112,0,0,0,0,0
A23579,59,112,0,0,0,0,0
A23580,60,112,0,0,0,0,0
A23581,61,112,0,0,0,0,0
A23582,62,112,0,0,0,0,0
A23583,63,112,0,0,0,0,0
A23584,64,112,0,0,0,0,0
A23585,65,112,0,0,0,0,0
A23586,66,112,0,0,0,0,0
A23587,67,112,0,0,0,0,0
A23588,68,112,0,0,0,0,0
A23589,69,112,0,0,0,0,0
A23590,70,112,0,0,0,0,0
A23591,71,112,0,0,0,0,0
A23592,72,112,0,0,0,0,0
A23593,73,112,0,0,0,0,0
A23594,74,112,0,0,0,0,0
A23595,75,112,0,0,0,0,0
A23596,76,112,0,0,0,0,0
A23597,77,112,0,0,0,0,0
A23598,78,112,0,0,0,0,0
A23599,79,112,0,0,0,0,0
A23600,80,112,0,0,0,0,0
A23601,81,112,0,0,0,0,0
A23602,82,112,0,0,0,0,0
A23603,83,112,0,0,0,0,0
A23604,84,112,0,0,0,0,0
A23605,85,112,0,0,0,0,0
A23606,86,112,0,0,0,0,0
A23607,87,112,0,0,0,0,0
A23608,88,112,0,0,0,0,0
A23609,89,112,0,0,0,0,0
A23610,90,112,0,0,0,0,0
A23611,91,112,0,0,0,0,0
A23612,92,112,0,0,0,0,0
A23613,93,112,0,0,0,0,0
A23614,94,112,0,0,0,0,0
A23615,95,112,0,0,0,0,0
A23616,96,112,0,0,0,0,0
A23617,97,112,0,0,0,0,0
A23618,98,112,0,0,0,0,0
A23619,99,112,0,0,0,0,0
A23620,100,112,0,0,0,0,0
A23621,101,112,0,0,0,0,0
A23622,102,112,0,0,0,0,0
A23623,103,112,36000,12600,37600,3.3,2
A23624,104,112,36000,12600,37600,3.3,2
A23625,105,112,36000,12600,37600,3.3,2
A23626,106,112,36000,12600,37600,3.3,2
A23627,107,112,0,0,0,0,0
A23628,108,112,0,0,0,0,0
A23629,109,112,0,0,0,0,0
A23630,110,112,0,0,0,0,0
A23631,111,112,0,0,0,0,0
A23632,112,112,0,0,0,0,0
A23633,113,112,0,0,0,0,0
A23634,114,112,0,0,0,0,0
A23635,115,112,0,0,0,0,0
A23636,116,112,0,0,0,0,0
A23637,117,112,0,0,0,0,0
A23638,118,112,36000,12600,37600,3.3,2
A23639,119,112,36000,12600,37600,3.3,2
A23640,120,112,36000,12600,37600,3.3,2
A23641,121,112,36000,12600,37600,3.3,2
A23642,122,112,36000,12600,37600,3.3,2
A23643,123,112,36000,12600,37600,3.3,2
A23644,124,112,36000,12600,37600,3.3,2
A23645,125,112,36000,12600,37600,3.3,2
A23646,126,112,36000,12600,37600,3.3,2
A23647,127,112,0,0,0,0,0
A23648,128,112,0,0,0,0,0
A23649,129,112,0,0,0,0,0
A23650,130,112,36000,12600,37600,3.3,2
A23651,131,112,0,0,0,0,0
A23652,132,112,0,0,0,0,0
A23653,133,112,36000,12600,37600,3.3,2
A23654,134,112,0,0,0,0,0
A23655,135,112,0,0,0,0,0
A23656,136,112,36000,12600,37600,3.3,2
A23657,137,112,36000,12600,37600,3.3,2
A23658,138,112,36000,12600,37600,3.3,2
A23659,139,112,0,0,0,0,0
A23660,140,112,0,0,0,0,0
A23661,141,112,0,0,0,0,0
A23662,142,112,0,0,0,0,0
A23663,143,112,0,0,0,0,0
A23664,144,112,0,0,0,0,0
A23665,145,112,0,0,0,0,0
A23666,146,112,0,0,0,0,0
A23667,147,112,0,0,0,0,0
A23668,148,112,0,0,0,0,0
A23669,149,112,0,0,0,0,0
A23670,150,112,0,0,0,0,0
A23671,151,112,0,0,0,0,0
A23672,152,112,0,0,0,0,0
A23673,153,112,0,0,0,0,0
A23674,154,112,0,0,0,0,0
A23675,155,112,0,0,0,0,0
A23676,156,112,0,0,0,0,0
A23677,157,112,0,0,0,0,0
A23678,158,112,0,0,0,0,0
A23679,159,112,0,0,0,0,0
A23680,160,112,0,0,0,0,0
A23681,161,112,0,0,0,0,0
A23682,162,112,0,0,0,0,0
A23683,163,112,0,0,0,0,0
A23684,164,112,0,0,0,0,0
A23685,165,112,0,0,0,0,0
A23686,166,112,0,0,0,0,0
A23687,167,112,0,0,0,0,0
A23688,168,112,0,0,0,0,0
A23689,169,112,0,0,0,0,0
A23690,170,112,0,0,0,0,0
A23691,171,112,0,0,0,0,0
A23692,172,112,0,0,0,0,0
A23693,173,112,0,0,0,0,0
A23694,174,112,0,0,0,0,0
A23695,175,112,0,0,0,0,0
A23696,176,112,0,0,0,0,0
A23697,177,112,0,0,0,0,0
A23698,178,112,0,0,0,0,0
A23699,179,112,0,0,0,0,0
A23700,180,112,0,0,0,0,0
A23701,181,112,0,0,0,0,0
A23702,182,112,0,0,0,0,0
A23703,183,112,0,0,0,0,0
A23704,184,112,0,0,0,0,0
A23705,185,112,0,0,0,0,0
A23706,186,112,0,0,0,0,0
A23707,187,112,0,0,0,0,0
A23708,188,112,0,0,0,0,0
A23709,189,112,0,0,0,0,0
A23710,190,112,0,0,0,0,0
A23711,191,112,0,0,0,0,0
A23712,192,112,0,0,0,0,0
A23713,193,112,0,0,0,0,0
A23714,194,112,0,0,0,0,0
A23715,195,112,0,0,0,0,0
A23716,196,112,0,0,0,0,0
A23717,197,112,0,0,0,0,0
A23718,198,112,0,0,0,0,0
A23719,199,112,0,0,0,0,0
A23720,200,112,0,0,0,0,0
A23721,201,112,0,0,0,0,0
A23722,202,112,0,0,0,0,0
A23723,203,112,0,0,0,0,0
A23724,204,112,0,0,0,0,0
A23725,205,112,0,0,0,0,0
A23726,206,112,0,0,0,0,0
A23727,207,112,0,0,0,0,0
A23728,208,112,0,0,0,0,0
A23729,209,112,0,0,0,0,0
A23730,210,112,0,0,0,0,0
A23731,1,113,0,0,0,0,0
A23732,2,113,0,0,0,0,0
A23733,3,113,0,0,0,0,0
A23734,4,113,0,0,0,0,0
A23735,5,113,0,0,0,0,0
A23736,6,113,0,0,0,0,0
A23737,7,113,0,0,0,0,0
A23738,8,113,0,0,0,0,0
A23739,9,113,0,0,0,0,0
A23740,10,113,0,0,0,0,0
A23741,11,113,0,0,0,0,0
A23742,12,113,0,0,0,0,0
A23743,13,113,0,0,0,0,0
A23744,14,113,0,0,0,0,0
A23745,15,113,0,0,0,0,0
A23746,16,113,0,0,0,0,0
A23747,17,113,0,0,0,0,0
A23748,18,113,0,0,0,0,0
A23749,19,113,0,0,0,0,0
A23750,20,113,0,0,0,0,0
A23751,21,113,0,0,0,0,0
A23752,22,113,0,0,0,0,0
A23753,23,113,0,0,0,0,0
A23754,24,113,0,0,0,0,0
A23755,25,113,0,0,0,0,0
A23756,26,113,0,0,0,0,0
A23757,27,113,0,0,0,0,0
A23758,28,113,0,0,0,0,0
A23759,29,113,0,0,0,0,0
A23760,30,113,0,0,0,0,0
A23761,31,113,0,0,0,0,0
A23762,32,113,0,0,0,0,0
A23763,33,113,0,0,0,0,0
A23764,34,113,0,0,0,0,0
A23765,35,113,0,0,0,0,0
A23766,36,113,0,0,0,0,0
A23767,37,113,0,0,0,0,0
A23768,38,113,0,0,0,0,0
A23769,39,113,0,0,0,0,0
A23770,40,113,0,0,0,0,0
A23771,41,113,0,0,0,0,0
A23772,42,113,0,0,0,0,0
A23773,43,113,0,0,0,0,0
A23774,44,113,0,0,0,0,0
A23775,45,113,0,0,0,0,0
A23776,46,113,0,0,0,0,0
A23777,47,113,0,0,0,0,0
A23778,48,113,0,0,0,0,0
A23779,49,113,0,0,0,0,0
A23780,50,113,0,0,0,0,0
A23781,51,113,0,0,0,0,0
A23782,52,113,0,0,0,0,0
A23783,53,113,0,0,0,0,0
A23784,54,113,0,0,0,0,0
A23785,55,113,0,0,0,0,0
A23786,56,113,0,0,0,0,0
A23787,57,113,0,0,0,0,0
A23788,58,113,0,0,0,0,0
A23789,59,113,0,0,0,0,0
A23790,60,113,0,0,0,0,0
A23791,61,113,0,0,0,0,0
A23792,62,113,0,0,0,0,0
A23793,63,113,0,0,0,0,0
A23794,64,113,0,0,0,0,0
A23795,65,113,0,0,0,0,0
A23796,66,113,0,0,0,0,0
A23797,67,113,0,0,0,0,0
A23798,68,113,0,0,0,0,0
A23799,69,113,0,0,0,0,0
A23800,70,113,0,0,0,0,0
A23801,71,113,0,0,0,0,0
A23802,72,113,0,0,0,0,0
A23803,73,113,0,0,0,0,0
A23804,74,113,0,0,0,0,0
A23805,75,113,0,0,0,0,0
A23806,76,113,0,0,0,0,0
A23807,77,113,0,0,0,0,0
A23808,78,113,0,0,0,0,0
A23809,79,113,0,0,0,0,0
A23810,80,113,0,0,0,0,0
A23811,81,113,0,0,0,0,0
A23812,82,113,0,0,0,0,0
A23813,83,113,0,0,0,0,0
A23814,84,113,0,0,0,0,0
A23815,85,113,0,0,0,0,0
A23816,86,113,0,0,0,0,0
A23817,87,113,0,0,0,0,0
A23818,88,113,0,0,0,0,0
A23819,89,113,0,0,0,0,0
A23820,90,113,0,0,0,0,0
A23821,91,113,0,0,0,0,0
A23822,92,113,21120,17360,20560,9.12,1.2
A23823,93,113,21120,17360,20560,9.12,1.2
A23824,94,113,21120,17360,20560,9.12,1.2
A23825,95,113,0,0,0,0,0
A23826,96,113,0,0,0,0,0
A23827,97,113,0,0,0,0,0
A23828,98,113,0,0,0,0,0
A23829,99,113,0,0,0,0,0
A23830,100,113,0,0,0,0,0
A23831,101,113,0,0,0,0,0
A23832,102,113,0,0,0,0,0
A23833,103,113,0,0,0,0,0
A23834,104,113,36000,12600,37600,3.3,2
A23835,105,113,36000,12600,37600,3.3,2
A23836,106,113,36000,12600,37600,3.3,2
A23837,107,113,0,0,0,0,0
A23838,108,113,0,0,0,0,0
A23839,109,113,0,0,0,0,0
A23840,110,113,0,0,0,0,0
A23841,111,113,0,0,0,0,0
A23842,112,113,0,0,0,0,0
A23843,113,113,0,0,0,0,0
A23844,114,113,0,0,0,0,0
A23845,115,113,0,0,0,0,0
A23846,116,113,0,0,0,0,0
A23847,117,113,0,0,0,0,0
A23848,118,113,0,0,0,0,0
A23849,119,113,36000,12600,37600,3.3,2
A23850,120,113,36000,12600,37600,3.3,2
A23851,121,113,36000,12600,37600,3.3,2
A23852,122,113,36000,12600,37600,3.3,2
A23853,123,113,36000,12600,37600,3.3,2
A23854,124,113,36000,12600,37600,3.3,2
A23855,125,113,36000,12600,37600,3.3,2
A23856,126,113,0,0,0,0,0
A23857,127,113,0,0,0,0,0
A23858,128,113,0,0,0,0,0
A23859,129,113,36000,12600,37600,3.3,2
A23860,130,113,0,0,0,0,0
A23861,131,113,0,0,0,0,0
A23862,132,113,0,0,0,0,0
A23863,133,113,0,0,0,0,0
A23864,134,113,0,0,0,0,0
A23865,135,113,36000,12600,37600,3.3,2
A23866,136,113,0,0,0,0,0
A23867,137,113,36000,12600,37600,3.3,2
A23868,138,113,0,0,0,0,0
A23869,139,113,0,0,0,0,0
A23870,140,113,0,0,0,0,0
A23871,141,113,0,0,0,0,0
A23872,142,113,0,0,0,0,0
A23873,143,113,0,0,0,0,0
A23874,144,113,0,0,0,0,0
A23875,145,113,0,0,0,0,0
A23876,146,113,0,0,0,0,0
A23877,147,113,0,0,0,0,0
A23878,148,113,0,0,0,0,0
A23879,149,113,0,0,0,0,0
A23880,150,113,0,0,0,0,0
A23881,151,113,0,0,0,0,0
A23882,152,113,0,0,0,0,0
A23883,153,113,0,0,0,0,0
A23884,154,113,0,0,0,0,0
A23885,155,113,0,0,0,0,0
A23886,156,113,0,0,0,0,0
A23887,157,113,0,0,0,0,0
A23888,158,113,0,0,0,0,0
A23889,159,113,0,0,0,0,0
A23890,160,113,0,0,0,0,0
A23891,161,113,0,0,0,0,0
A23892,162,113,0,0,0,0,0
A23893,163,113,0,0,0,0,0
A23894,164,113,0,0,0,0,0
A23895,165,113,0,0,0,0,0
A23896,166,113,0,0,0,0,0
A23897,167,113,0,0,0,0,0
A23898,168,113,0,0,0,0,0
A23899,169,113,0,0,0,0,0
A23900,170,113,0,0,0,0,0
A23901,171,113,0,0,0,0,0
A23902,172,113,0,0,0,0,0
A23903,173,113,0,0,0,0,0
A23904,174,113,0,0,0,0,0
A23905,175,113,0,0,0,0,0
A23906,176,113,0,0,0,0,0
A23907,177,113,0,0,0,0,0
A23908,178,113,0,0,0,0,0
A23909,179,113,0,0,0,0,0
A23910,180,113,0,0,0,0,0
A23911,181,113,0,0,0,0,0
A23912,182,113,0,0,0,0,0
A23913,183,113,0,0,0,0,0
A23914,184,113,0,0,0,0,0
A23915,185,113,0,0,0,0,0
A23916,186,113,0,0,0,0,0
A23917,187,113,0,0,0,0,0
A23918,188,113,0,0,0,0,0
A23919,189,113,0,0,0,0,0
A23920,190,113,0,0,0,0,0
A23921,191,113,0,0,0,0,0
A23922,192,113,0,0,0,0,0
A23923,193,113,0,0,0,0,0
A23924,194,113,0,0,0,0,0
A23925,195,113,0,0,0,0,0
A23926,196,113,0,0,0,0,0
A23927,197,113,0,0,0,0,0
A23928,198,113,0,0,0,0,0
A23929,199,113,0,0,0,0,0
A23930,200,113,0,0,0,0,0
A23931,201,113,0,0,0,0,0
A23932,202,113,0,0,0,0,0
A23933,203,113,0,0,0,0,0
A23934,204,113,0,0,0,0,0
A23935,205,113,0,0,0,0,0
A23936,206,113,0,0,0,0,0
A23937,207,113,0,0,0,0,0
A23938,208,113,0,0,0,0,0
A23939,209,113,0,0,0,0,0
A23940,210,113,0,0,0,0,0
A23941,1,114,0,0,0,0,0
A23942,2,114,0,0,0,0,0
A23943,3,114,0,0,0,0,0
A23944,4,114,0,0,0,0,0
A23945,5,114,0,0,0,0,0
A23946,6,114,0,0,0,0,0
A23947,7,114,0,0,0,0,0
A23948,8,114,0,0,0,0,0
A23949,9,114,0,0,0,0,0
A23950,10,114,0,0,0,0,0
A23951,11,114,0,0,0,0,0
A23952,12,114,0,0,0,0,0
A23953,13,114,0,0,0,0,0
A23954,14,114,0,0,0,0,0
A23955,15,114,0,0,0,0,0
A23956,16,114,0,0,0,0,0
A23957,17,114,0,0,0,0,0
A23958,18,114,0,0,0,0,0
A23959,19,114,0,0,0,0,0
A23960,20,114,0,0,0,0,0
A23961,21,114,0,0,0,0,0
A23962,22,114,0,0,0,0,0
A23963,23,114,0,0,0,0,0
A23964,24,114,0,0,0,0,0
A23965,25,114,0,0,0,0,0
A23966,26,114,0,0,0,0,0
A23967,27,114,0,0,0,0,0
A23968,28,114,0,0,0,0,0
A23969,29,114,0,0,0,0,0
A23970,30,114,0,0,0,0,0
A23971,31,114,0,0,0,0,0
A23972,32,114,0,0,0,0,0
A23973,33,114,0,0,0,0,0
A23974,34,114,0,0,0,0,0
A23975,35,114,0,0,0,0,0
A23976,36,114,0,0,0,0,0
A23977,37,114,0,0,0,0,0
A23978,38,114,0,0,0,0,0
A23979,39,114,0,0,0,0,0
A23980,40,114,0,0,0,0,0
A23981,41,114,0,0,0,0,0
A23982,42,114,0,0,0,0,0
A23983,43,114,0,0,0,0,0
A23984,44,114,0,0,0,0,0
A23985,45,114,0,0,0,0,0
A23986,46,114,0,0,0,0,0
A23987,47,114,0,0,0,0,0
A23988,48,114,0,0,0,0,0
A23989,49,114,0,0,0,0,0
A23990,50,114,0,0,0,0,0
A23991,51,114,0,0,0,0,0
A23992,52,114,0,0,0,0,0
A23993,53,114,0,0,0,0,0
A23994,54,114,0,0,0,0,0
A23995,55,114,0,0,0,0,0
A23996,56,114,0,0,0,0,0
A23997,57,114,0,0,0,0,0
A23998,58,114,0,0,0,0,0
A23999,59,114,0,0,0,0,0
A24000,60,114,0,0,0,0,0
A24001,61,114,0,0,0,0,0
A24002,62,114,0,0,0,0,0
A24003,63,114,0,0,0,0,0
A24004,64,114,0,0,0,0,0
A24005,65,114,0,0,0,0,0
A24006,66,114,0,0,0,0,0
A24007,67,114,0,0,0,0,0
A24008,68,114,0,0,0,0,0
A24009,69,114,0,0,0,0,0
A24010,70,114,0,0,0,0,0
A24011,71,114,0,0,0,0,0
A24012,72,114,0,0,0,0,0
A24013,73,114,0,0,0,0,0
A24014,74,114,0,0,0,0,0
A24015,75,114,0,0,0,0,0
A24016,76,114,0,0,0,0,0
A24017,77,114,0,0,0,0,0
A24018,78,114,0,0,0,0,0
A24019,79,114,0,0,0,0,0
A24020,80,114,0,0,0,0,0
A24021,81,114,0,0,0,0,0
A24022,82,114,0,0,0,0,0
A24023,83,114,0,0,0,0,0
A24024,84,114,0,0,0,0,0
A24025,85,114,0,0,0,0,0
A24026,86,114,0,0,0,0,0
A24027,87,114,0,0,0,0,0
A24028,88,114,0,0,0,0,0
A24029,89,114,0,0,0,0,0
A24030,90,114,0,0,0,0,0
A24031,91,114,0,0,0,0,0
A24032,92,114,21120,17360,20560,9.12,1.2
A24033,93,114,21120,17360,20560,9.12,1.2
A24034,94,114,21120,17360,20560,9.12,1.2
A24035,95,114,0,0,0,0,0
A24036,96,114,0,0,0,0,0
A24037,97,114,0,0,0,0,0
A24038,98,114,0,0,0,0,0
A24039,99,114,0,0,0,0,0
A24040,100,114,0,0,0,0,0
A24041,101,114,0,0,0,0,0
A24042,102,114,0,0,0,0,0
A24043,103,114,0,0,0,0,0
A24044,104,114,0,0,0,0,0
A24045,105,114,36000,12600,37600,3.3,2
A24046,106,114,0,0,0,0,0
A24047,107,114,0,0,0,0,0
A24048,108,114,0,0,0,0,0
A24049,109,114,0,0,0,0,0
A24050,110,114,0,0,0,0,0
A24051,111,114,0,0,0,0,0
A24052,112,114,0,0,0,0,0
A24053,113,114,0,0,0,0,0
A24054,114,114,6900,4240,7300,1.52,0.64
A24055,115,114,0,0,0,0,0
A24056,116,114,0,0,0,0,0
A24057,117,114,0,0,0,0,0
A24058,118,114,0,0,0,0,0
A24059,119,114,36000,12600,37600,3.3,2
A24060,120,114,36000,12600,37600,3.3,2
A24061,121,114,36000,12600,37600,3.3,2
A24062,122,114,36000,12600,37600,3.3,2
A24063,123,114,36000,12600,37600,3.3,2
A24064,124,114,36000,12600,37600,3.3,2
A24065,125,114,36000,12600,37600,3.3,2
A24066,126,114,0,0,0,0,0
A24067,127,114,0,0,0,0,0
A24068,128,114,0,0,0,0,0
A24069,129,114,36000,12600,37600,3.3,2
A24070,130,114,0,0,0,0,0
A24071,131,114,0,0,0,0,0
A24072,132,114,0,0,0,0,0
A24073,133,114,0,0,0,0,0
A24074,134,114,36000,12600,37600,3.3,2
A24075,135,114,0,0,0,0,0
A24076,136,114,0,0,0,0,0
A24077,137,114,36000,12600,37600,3.3,2
A24078,138,114,0,0,0,0,0
A24079,139,114,0,0,0,0,0
A24080,140,114,0,0,0,0,0
A24081,141,114,0,0,0,0,0
A24082,142,114,0,0,0,0,0
A24083,143,114,0,0,0,0,0
A24084,144,114,0,0,0,0,0
A24085,145,114,0,0,0,0,0
A24086,146,114,0,0,0,0,0
A24087,147,114,0,0,0,0,0
A24088,148,114,0,0,0,0,0
A24089,149,114,0,0,0,0,0
A24090,150,114,0,0,0,0,0
A24091,151,114,0,0,0,0,0
A24092,152,114,0,0,0,0,0
A24093,153,114,0,0,0,0,0
A24094,154,114,0,0,0,0,0
A24095,155,114,0,0,0,0,0
A24096,156,114,0,0,0,0,0
A24097,157,114,0,0,0,0,0
A24098,158,114,0,0,0,0,0
A24099,159,114,0,0,0,0,0
A24100,160,114,0,0,0,0,0
A24101,161,114,0,0,0,0,0
A24102,162,114,0,0,0,0,0
A24103,163,114,0,0,0,0,0
A24104,164,114,0,0,0,0,0
A24105,165,114,0,0,0,0,0
A24106,166,114,0,0,0,0,0
A24107,167,114,0,0,0,0,0
A24108,168,114,0,0,0,0,0
A24109,169,114,0,0,0,0,0
A24110,170,114,0,0,0,0,0
A24111,171,114,0,0,0,0,0
A24112,172,114,0,0,0,0,0
A24113,173,114,0,0,0,0,0
A24114,174,114,0,0,0,0,0
A24115,175,114,0,0,0,0,0
A24116,176,114,0,0,0,0,0
A24117,177,114,0,0,0,0,0
A24118,178,114,0,0,0,0,0
A24119,179,114,0,0,0,0,0
A24120,180,114,0,0,0,0,0
A24121,181,114,0,0,0,0,0
A24122,182,114,0,0,0,0,0
A24123,183,114,0,0,0,0,0
A24124,184,114,0,0,0,0,0
A24125,185,114,0,0,0,0,0
A24126,186,114,0,0,0,0,0
A24127,187,114,0,0,0,0,0
A24128,188,114,0,0,0,0,0
A24129,189,114,0,0,0,0,0
A24130,190,114,0,0,0,0,0
A24131,191,114,0,0,0,0,0
A24132,192,114,0,0,0,0,0
A24133,193,114,0,0,0,0,0
A24134,194,114,0,0,0,0,0
A24135,195,114,0,0,0,0,0
A24136,196,114,0,0,0,0,0
A24137,197,114,0,0,0,0,0
A24138,198,114,0,0,0,0,0
A24139,199,114,0,0,0,0,0
A24140,200,114,0,0,0,0,0
A24141,201,114,0,0,0,0,0
A24142,202,114,0,0,0,0,0
A24143,203,114,0,0,0,0,0
A24144,204,114,0,0,0,0,0
A24145,205,114,0,0,0,0,0
A24146,206,114,0,0,0,0,0
A24147,207,114,0,0,0,0,0
A24148,208,114,0,0,0,0,0
A24149,209,114,0,0,0,0,0
A24150,210,114,0,0,0,0,0
A24151,1,115,0,0,0,0,0
A24152,2,115,0,0,0,0,0
A24153,3,115,0,0,0,0,0
A24154,4,115,0,0,0,0,0
A24155,5,115,0,0,0,0,0
A24156,6,115,0,0,0,0,0
A24157,7,115,0,0,0,0,0
A24158,8,115,0,0,0,0,0
A24159,9,115,0,0,0,0,0
A24160,10,115,0,0,0,0,0
A24161,11,115,0,0,0,0,0
A24162,12,115,0,0,0,0,0
A24163,13,115,0,0,0,0,0
A24164,14,115,0,0,0,0,0
A24165,15,115,0,0,0,0,0
A24166,16,115,0,0,0,0,0
A24167,17,115,0,0,0,0,0
A24168,18,115,0,0,0,0,0
A24169,19,115,0,0,0,0,0
A24170,20,115,0,0,0,0,0
A24171,21,115,0,0,0,0,0
A24172,22,115,0,0,0,0,0
A24173,23,115,0,0,0,0,0
A24174,24,115,0,0,0,0,0
A24175,25,115,0,0,0,0,0
A24176,26,115,0,0,0,0,0
A24177,27,115,0,0,0,0,0
A24178,28,115,0,0,0,0,0
A24179,29,115,0,0,0,0,0
A24180,30,115,0,0,0,0,0
A24181,31,115,0,0,0,0,0
A24182,32,115,0,0,0,0,0
A24183,33,115,0,0,0,0,0
A24184,34,115,0,0,0,0,0
A24185,35,115,0,0,0,0,0
A24186,36,115,0,0,0,0,0
A24187,37,115,0,0,0,0,0
A24188,38,115,0,0,0,0,0
A24189,39,115,0,0,0,0,0
A24190,40,115,0,0,0,0,0
A24191,41,115,0,0,0,0,0
A24192,42,115,0,0,0,0,0
A24193,43,115,0,0,0,0,0
A24194,44,115,0,0,0,0,0
A24195,45,115,0,0,0,0,0
A24196,46,115,0,0,0,0,0
A24197,47,115,0,0,0,0,0
